"Zone","Rack No.","Bin No.","Location Code","Carton No.","Lot No.","Item No.","Description","UOM","Barcode","Qty","Timestamp"
"B","R7","Bin 9","B-R7-Bin9","CTN-B-0021","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:16:30.409Z"
"B","R7","Bin 9","B-R7-Bin9","CTN-B-0022","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:16:56.293Z"
"B","R8","Bin 1","B-R8-Bin1","CTN-B-0001","LOT-B-0001","SP TWL 70X140 201 GY","SPREAD TOWEL 7036","PCS","8907144986660","50","2026-09-14T07:47:40.119Z"
"B","R8","Bin 1","B-R8-Bin1","CTN-B-0004","LOT-B-0001","SP TWL 70X140 201 GY","SPREAD TOWEL 7036","PCS","8907144986660","50","2026-09-14T07:48:37.296Z"
"B","R8","Bin 1","B-R8-Bin1","CTN-B-0005","LOT-B-0001","SP TWL 70X140 202 WT","SPREAD TOWEL 8966","PCS","8907144986813","50","2026-09-14T07:49:37.291Z"
"B","R8","Bin 1","B-R8-Bin1","CTN-B-0002","LOT-B-0001","SP TWL 70X140 202 PE","SPREAD TOWEL 8966","PCS","8907144986752","50","2026-09-14T07:50:52.564Z"
"B","R8","Bin 1","B-R8-Bin1","CTN-B-0007","LOT-B-0001","SP TWL 70X140 202 BG","SPREAD TOWEL 8966","PCS","8907144986738","50","2026-09-14T07:51:56.036Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0258","LOT-B-0001","TWLPC 04 70X150 ANT","PICASSO TOWEL","PCS","8907144339305","11","2026-08-29T13:51:46.180Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0258","LOT-B-0001","TWLPC 01 70X150 ANT","PICASSO TOWEL","PCS","8907144338995","8","2026-08-29T13:52:19.845Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0258","LOT-B-0001","TWLPC 01 70X150 BST","PICASSO TOWEL","PCS","8907144338957","10","2026-08-29T13:52:55.346Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0259","LOT-B-0001","TWLPC 02 70X150 BST","PICASSO TOWEL","PCS","8907144339084","15","2026-08-29T13:53:54.578Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0259","LOT-B-1061","TWLPC 02 70X150 ANT","PICASSO TOWEL","PCS","8907144339060","11","2026-08-29T13:54:28.341Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0255","LOT-B-0001","TWLPC 05 70X150 GY","PICASSO TOWEL","PCS","8907144339398","14","2026-08-29T13:55:07.362Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0255","LOT-B-0001","TWLPC 05 70X150 BG","PICASSO TOWEL","PCS","8907144339374","9","2026-08-29T13:55:41.190Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0257","LOT-B-0001","TWLPC 03 70X150 WT","PICASSO TOWEL","PCS","8907144339237","5","2026-08-29T13:56:12.810Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0257","LOT-B-0001","TWLPC 03 70X150 BST","PICASSO TOWEL","PCS","8907144339206","2","2026-08-29T13:56:43.077Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0257","LOT-B-0001","TWLPC 03 70X150 LBR","PICASSO TOWEL","PCS","8907144339220","9","2026-08-29T13:57:18.898Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0257","LOT-B-0001","TWLPC 03 70X150 BG","PICASSO TOWEL","PCS","8907144339190","2","2026-08-29T13:57:46.373Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0256","LOT-B-0001","TWLPC 01 70X150 BG","PICASSO TOWEL","PCS","8907144338964","5","2026-08-29T13:58:30.858Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0256","LOT-B-1069","TWLPC 01 70X150 GY","PICASSO TOWEL","PCS","8907144338988","16","2026-08-29T13:59:01.698Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0260","LOT-B-0001","TWLPC 04 70X150 WT","PICASSO TOWEL","PCS","8907144339350","20","2026-08-29T13:59:41.375Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0082","LOT-B-1071","TWLPC 02 40X60 BG","PICASSO TOWEL","PCS","8907144339138","33","2026-08-29T14:01:19.242Z"
"B","R8","Bin 10","B-R8-Bin10","CTN-B-0082","LOT-B-0001","TWLPC 04 40X60 WT","PICASSO TOWEL","PCS","8907144339534","59","2026-08-29T14:02:11.065Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0018","LOT-B-0001","TWL ROM 60X120 YL","The Roman Bath Towel","PCS","8907144257616","18","2026-09-12T05:19:10.186Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0074","LOT-B-0001","TWL ROM 60X120 FUS","The Roman Bath Towel","PCS","8907144257524","18","2026-06-25T10:57:10.441Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0075","LOT-B-0001","TWL ROM 60X120 FUS","The Roman Bath Towel","PCS","8907144257524","18","2026-06-25T10:57:57.168Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0076","LOT-B-0001","TWL ROM 60X120 FUS","The Roman Bath Towel","PCS","8907144257524","18","2026-06-25T10:58:45.006Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0077","LOT-B-0001","TWL ROM 60X120 FUS","The Roman Bath Towel","PCS","8907144257524","18","2026-06-25T10:59:22.472Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0078","LOT-B-0001","TWL ROM 60X120 CR","The Roman Bath Towel","PCS","8907144257500","18","2026-06-25T11:00:20.696Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0079","LOT-B-0001","TWL ROM 60X120 CR","The Roman Bath Towel","PCS","8907144257500","18","2026-06-25T11:00:54.280Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0080","LOT-B-0001","TWL ROM 60X120 NBL","The Roman Bath Towel","PCS","8907144257579","18","2026-06-25T11:03:15.213Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0081","LOT-B-0001","TWL ROM 60X120 NBL","The Roman Bath Towel","PCS","8907144257579","18","2026-06-25T11:04:47.391Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0082","LOT-B-0001","TWL ROM 60X120 NBL","The Roman Bath Towel","PCS","8907144257579","18","2026-06-25T11:05:39.889Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0084","LOT-B-0001","TWL ROM 60X120 BK","The Roman Bath Towel","PCS","8907144257449","18","2026-06-25T11:07:19.919Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0085","LOT-B-0001","TWL ROM 60X120 CGY","The Roman Bath Towel","PCS","8907144257487","18","2026-06-25T11:08:17.695Z"
"B","R8","Bin 11","B-R8-Bin11","CTN-B-0086","LOT-B-0001","TWL ROM 60X120 MAR","The Roman Bath Towel","PCS","8907144257555","18","2026-06-25T11:09:32.424Z"
"B","R8","Bin 12","B-R8-Bin12","CTN-B-0019","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T09:17:44.240Z"
"B","R8","Bin 12","B-R8-Bin12","CTN-B-0020","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T09:18:21.576Z"
"B","R8","Bin 12","B-R8-Bin12","CTN-B-0021","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T09:18:58.969Z"
"B","R8","Bin 12","B-R8-Bin12","CTN-B-0022","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T09:19:37.792Z"
"B","R8","Bin 12","B-R8-Bin12","CTN-B-0023","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T09:20:11.463Z"
"B","R8","Bin 12","B-R8-Bin12","CTN-B-0024","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T09:21:38.463Z"
"B","R8","Bin 12","B-R8-Bin12","CTN-B-0025","LOT-B-0001","TWL ROM 75X150 BLM","The Roman Bath Towel","PCS","8907144257135","18","2026-06-23T09:22:15.031Z"
"B","R8","Bin 12","B-R8-Bin12","CTN-B-0026","LOT-B-0001","TWL ROM 75X150 BLM","The Roman Bath Towel","PCS","8907144257135","18","2026-06-23T09:22:55.919Z"
"B","R8","Bin 12","B-R8-Bin12","CTN-B-0027","LOT-B-0001","TWL ROM 75X150 BLM","The Roman Bath Towel","PCS","8907144257135","18","2026-06-23T09:23:29.215Z"
"B","R8","Bin 13","B-R8-Bin13","CTN-B-0010","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T08:17:17.197Z"
"B","R8","Bin 13","B-R8-Bin13","CTN-B-0011","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T08:17:45.437Z"
"B","R8","Bin 13","B-R8-Bin13","CTN-B-0012","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T08:17:56.517Z"
"B","R8","Bin 13","B-R8-Bin13","CTN-B-0013","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T08:18:10.813Z"
"B","R8","Bin 13","B-R8-Bin13","CTN-B-0014","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T08:19:12.381Z"
"B","R8","Bin 13","B-R8-Bin13","CTN-B-0015","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T08:20:00.237Z"
"B","R8","Bin 13","B-R8-Bin13","CTN-B-0016","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T08:20:47.453Z"
"B","R8","Bin 13","B-R8-Bin13","CTN-B-0017","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T08:21:23.644Z"
"B","R8","Bin 13","B-R8-Bin13","CTN-B-0018","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T08:22:20.644Z"
"B","R8","Bin 14","B-R8-Bin14","CTN-B-0001","LOT-B-0001","TWL ROM 30X30 RD","The Roman Face Towel","PCS","8907144255537","234","2026-09-12T05:38:49.006Z"
"B","R8","Bin 14","B-R8-Bin14","CTN-B-0003","LOT-B-0001","TWL ROM 30X30 RD","The Roman Face Towel","PCS","8907144255537","240","2026-09-12T05:39:23.541Z"
"B","R8","Bin 14","B-R8-Bin14","CTN-B-0007","LOT-B-0001","TWL ROM 30X30 LIL","The Roman Face Towel","PCS","8907144255483","240","2026-09-12T05:40:00.181Z"
"B","R8","Bin 14","B-R8-Bin14","CTN-B-0004","LOT-B-0001","TWL ROM 30X30 BLMN","The Roman Face Towel","PCS","8907144255414","240","2026-09-12T05:40:36.534Z"
"B","R8","Bin 14","B-R8-Bin14","CTN-B-0010","LOT-B-0001","TWL ROM 40X60 BLMN","The Roman Hand Towel","PCS","8907144257418","100","2026-09-12T05:48:48.319Z"
"B","R8","Bin 14","B-R8-Bin14","CTN-B-0011","LOT-B-0001","TWL ROM 40X60 BLMN","The Roman Hand Towel","PCS","8907144257418","100","2026-09-12T05:49:36.615Z"
"B","R8","Bin 14","B-R8-Bin14","CTN-B-0008","LOT-B-0001","TWL ROM 40X60 BLMN","The Roman Hand Towel","PCS","8907144257418","100","2026-09-12T05:50:19.092Z"
"B","R8","Bin 14","B-R8-Bin14","CTN-B-0009","LOT-B-0001","TWL ROM 40X60 BLMN","The Roman Hand Towel","PCS","8907144257418","100","2026-09-12T05:51:26.654Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0053","LOT-B-0001","TWLPC 02 40X60 GY","PICASSO TOWEL","PCS","8907144339152","100","2026-08-22T14:01:11.586Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0055","LOT-B-0001","TWLPC 01 40X60 ANT","PICASSO TOWEL","PCS","8907144339053","100","2026-08-22T14:08:16.049Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0058","LOT-B-0001","TWLPC 04 40X60 BG","PICASSO TOWEL","PCS","8907144339497","100","2026-08-22T14:02:17.978Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0059","LOT-B-0001","TWLPC 02 40X60 GY","PICASSO TOWEL","PCS","8907144339152","81","2026-08-22T14:10:33.022Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0062","LOT-B-0001","TWLPC 03 40X60 LBR","PICASSO TOWEL","PCS","8907144339282","83","2026-08-22T14:11:09.305Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0064","LOT-B-0001","TWLPC 06 40X60 BG","PICASSO TOWEL","PCS","8907144339619","78","2026-08-24T06:51:42.272Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0067","LOT-B-0001","TWLPC 01 40X60 LBR","PICASSO TOWEL","PCS","8907144339039","94","2026-08-24T06:52:39.080Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0070","LOT-B-0001","TWLPC 02 40X60 BG","PICASSO TOWEL","PCS","8907144339138","100","2026-08-24T06:53:16.412Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0073","LOT-B-0001","TWLPC 04 40X60 GY","PICASSO TOWEL","PCS","8907144339510","100","2026-08-24T06:53:57.864Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0074","LOT-B-0001","TWLPC 05 40X60 BST","PICASSO TOWEL","PCS","8907144339565","80","2026-08-24T06:55:27.072Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0075","LOT-B-0001","TWLPC 02 40X60 WT","PICASSO TOWEL","PCS","8907144339176","100","2026-08-24T06:56:06.377Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0076","LOT-B-0001","TWLPC 02 40X60 LBR","PICASSO TOWEL","PCS","8907144339169","100","2026-08-24T06:57:11.201Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0052","LOT-B-0001","TWLPC 01 40X60 LBR","PICASSO TOWEL","PCS","8907144339039","100","2026-08-24T06:58:02.336Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0051","LOT-B-0001","TWLPC 01 40X60 WT","PICASSO TOWEL","PCS","8907144339008","100","2026-08-24T06:58:39.519Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0054","LOT-B-0001","TWLPC 02 40X60 ANT","PICASSO TOWEL","PCS","8907144339121","90","2026-08-24T06:59:46.647Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0057","LOT-B-0001","TWLPC 03 40X60 GY","PICASSO TOWEL","PCS","8907144339275","100","2026-08-24T07:00:28.812Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0056","LOT-B-0001","TWLPC 04 40X60 GY","PICASSO TOWEL","PCS","8907144339510","100","2026-08-24T07:01:35.139Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0061","LOT-B-0001","TWLPC 01 40X60 LBR","PICASSO TOWEL","PCS","8907144339039","100","2026-08-24T07:02:22.583Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0060","LOT-B-0001","TWLPC 03 40X60 ANT","PICASSO TOWEL","PCS","8907144339244","97","2026-08-24T07:16:41.423Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0063","LOT-B-0001","TWLPC 01 40X60 BG","PICASSO TOWEL","PCS","8907144339022","100","2026-08-24T07:18:03.538Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0066","LOT-B-0001","TWLPC 01 40X60 GY","PICASSO TOWEL","PCS","8907144339046","100","2026-08-24T07:18:47.422Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0065","LOT-B-0001","TWLPC 04 40X60 BG","PICASSO TOWEL","PCS","8907144339497","90","2026-08-24T07:19:23.710Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0069","LOT-B-0001","TWLPC 05 40X60 WT","PICASSO TOWEL","PCS","8907144339596","100","2026-08-24T07:20:03.414Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0068","LOT-B-0001","TWLPC 05 40X60 BG","PICASSO TOWEL","PCS","8907144339558","100","2026-08-24T07:20:39.214Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0072","LOT-B-0001","TWLPC 04 40X60 ANT","PICASSO TOWEL","PCS","8907144339480","100","2026-08-24T07:21:21.386Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0071","LOT-B-0001","TWLPC 05 40X60 BST","PICASSO TOWEL","PCS","8907144339565","100","2026-08-24T07:22:05.686Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0080","LOT-B-0001","TWLPC 06 40X60 BST","PICASSO TOWEL","PCS","8907144339626","100","2026-08-24T07:25:14.967Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0081","LOT-B-0001","TWLPC 02 40X60 BST","PICASSO TOWEL","PCS","8907144339145","93","2026-08-24T07:25:55.072Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0077","LOT-B-0001","TWLPC 02 40X60 WT","PICASSO TOWEL","PCS","8907144339176","71","2026-08-24T07:27:11.335Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0078","LOT-B-0001","TWLPC 01 40X60 BST","PICASSO TOWEL","PCS","8907144339015","79","2026-08-24T07:28:20.934Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0079","LOT-B-0001","TWLPC 04 40X60 LBR","PICASSO TOWEL","PCS","8907144339527","100","2026-08-24T07:29:06.080Z"
"B","R8","Bin 16","B-R8-Bin16","CTN-B-0003","LOT-B-0001","TWL ROM 40X60 GLD","The Roman Hand Towel","PCS","8907144270851","100","2026-09-12T05:54:14.102Z"
"B","R8","Bin 17","B-R8-Bin17","CTN-B-0001","LOT-B-0001","TWL ROM 40X60 GLD","The Roman Hand Towel","PCS","8907144270851","100","2026-09-12T05:53:11.941Z"
"B","R8","Bin 17","B-R8-Bin17","CTN-B-0002","LOT-B-0001","TWL ROM 40X60 GLD","The Roman Hand Towel","PCS","8907144270851","100","2026-09-12T05:53:53.069Z"
"B","R8","Bin 17","B-R8-Bin17","CTN-B-0004","LOT-B-0001","TWL ROM 40X60 GLD","The Roman Hand Towel","PCS","8907144270851","100","2026-09-12T05:54:35.974Z"
"B","R8","Bin 17","B-R8-Bin17","CTN-B-0005","LOT-B-1272","TWL ROM 40X60 GLD","The Roman Hand Towel","PCS","8907144270851","100","2026-09-12T05:54:57.469Z"
"B","R8","Bin 17","B-R8-Bin17","CTN-B-0006","LOT-B-0001","TWL ROM 40X60 GLD","The Roman Hand Towel","PCS","8907144270851","100","2026-09-12T05:55:18.551Z"
"B","R8","Bin 18","B-R8-Bin18","CTN-B-0007","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T08:09:56.846Z"
"B","R8","Bin 18","B-R8-Bin18","CTN-B-0008","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T08:11:04.478Z"
"B","R8","Bin 18","B-R8-Bin18","CTN-B-0009","LOT-B-0001","TWL ROM 75X150 BL","The Roman Bath Towel","PCS","8907144270677","18","2026-06-23T08:12:05.278Z"
"B","R8","Bin 18","B-R8-Bin18","CTN-B-0030","LOT-B-0001","TWLCRL 70X146 OLIVE","CORAL TOWEL","PCS","8907144116562","50","2026-09-12T05:56:31.334Z"
"B","R8","Bin 18","B-R8-Bin18","CTN-B-0029","LOT-B-0001","TWLCRL 70X146 SAND","CORAL TOWEL","PCS","8907144116616","50","2026-09-12T05:57:20.578Z"
"B","R8","Bin 18","B-R8-Bin18","CTN-B-0007","LOT-B-0001","TWL CRL 2PC GFT OLV","Coral Towel","SET","8907144260111","50","2026-09-18T09:48:44.247Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0001","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","16","2026-06-24T05:50:30.327Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0002","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T05:51:06.535Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0003","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T05:51:39.856Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0004","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T05:52:33.030Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0005","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T05:53:46.617Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0006","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T05:54:49.014Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0007","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T05:55:23.270Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0008","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T05:56:04.318Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0009","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T05:56:56.470Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0010","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T05:57:51.981Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0012","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T08:30:26.698Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0013","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T06:00:33.701Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0014","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T06:01:13.414Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0015","LOT-B-0001","TWL ROM 60X120 RD","The Roman Bath Towel","PCS","8907144257593","18","2026-06-24T06:01:44.549Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0016","LOT-B-0001","TWL ROM 60X120 YL","The Roman Bath Towel","PCS","8907144257616","18","2026-06-24T06:02:43.134Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0022","LOT-B-0001","TWL ROM 60X120 YL","The Roman Bath Towel","PCS","8907144257616","18","2026-06-24T06:07:41.236Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0023","LOT-B-0001","TWL ROM 60X120 YL","The Roman Bath Towel","PCS","8907144257616","18","2026-06-24T06:09:14.123Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0024","LOT-B-0001","TWL ROM 60X120 YL","The Roman Bath Towel","PCS","8907144257616","18","2026-06-24T06:09:45.736Z"
"B","R8","Bin 2","B-R8-Bin2","CTN-B-0025","LOT-B-0001","TWL ROM 60X120 YL","The Roman Bath Towel","PCS","8907144257616","18","2026-06-24T06:12:11.851Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0065","LOT-B-0001","TWL ROM 75X150 FUS","The Roman Bath Towel","PCS","8907144270639","18","2026-07-31T08:02:58.572Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0070","LOT-B-0001","TWL ROM 75X150 CGY","The Roman Bath Towel","PCS","8907144257159","18","2026-07-31T08:07:49.444Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0069","LOT-B-0001","TWL ROM 75X150 CGY","The Roman Bath Towel","PCS","8907144257159","18","2026-07-31T08:08:54.028Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0067","LOT-B-0001","TWL ROM 75X150 FUS","The Roman Bath Towel","PCS","8907144270639","18","2026-07-31T08:10:15.180Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0068","LOT-B-0001","TWL ROM 75X150 FUS","The Roman Bath Towel","PCS","8907144270639","18","2026-07-31T08:11:01.887Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0066","LOT-B-0001","TWL ROM 75X150 MAR","The Roman Bath Towel","PCS","8907144257210","18","2026-07-31T08:11:52.709Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0071","LOT-B-0001","TWL ROM 75X150 MAR","The Roman Bath Towel","PCS","8907144257210","18","2026-07-31T08:12:38.516Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0073","LOT-B-0001","TWL ROM 75X150 NBL","The Roman Bath Towel","PCS","8907144270622","18","2026-08-01T12:17:03.437Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0072","LOT-B-0001","TWL ROM 75X150 GLD","The Roman Bath Towel","PCS","8907144270691","18","2026-09-11T12:38:23.574Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0011","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:30:47.577Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0012","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:31:42.393Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0013","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:32:36.890Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0014","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:33:06.304Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0015","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:33:37.714Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0016","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:34:09.922Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0017","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:34:35.604Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0018","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:35:08.262Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0019","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:35:35.420Z"
"B","R8","Bin 3","B-R8-Bin3","CTN-B-0020","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:36:00.908Z"
"B","R8","Bin 4","B-R8-Bin4","CTN-B-0021","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:38:03.605Z"
"B","R8","Bin 4","B-R8-Bin4","CTN-B-0022","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:38:23.889Z"
"B","R8","Bin 4","B-R8-Bin4","CTN-B-0023","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:43:09.374Z"
